,tfdp1b,dachb,klf3,mxd4,dachc,creb1a,irf2a,si:ch211-89o9.6,si:dkey-56e3.3,si:ch73-109d9.2,sox1b,meis1a,junba,zgc:113518,foxq1a,zgc:153115,gfi1aa,zbtb41,pbx1a,nr2f6a,e2f5,mycb,ubtfl,klf17,si:rp71-1g18.1,hes6,jund,mbd3a,si:ch211-155e24.3,zgc:110249,junbb,stat3,ubtf,hoxb9a,hoxb8a,hoxb7a,hoxb5a,atf4b,si:dkey-66i24.9,rarab,dlx4a,thraa,si:dkey-210j14.4,notch3,dnmt1,tfap4,si:ch211-110e21.4,foxj1a,znf1134,zgc:173575,znf1124,e2f7,creb3l2,elk3,nfyba,nrf1,si:dkey-199m13.4,znf1062,si:dkey-7j22.2,znf1137.1,si:dkey-256i11.2,si:cabz01021426.2,si:ch73-266f23.1.1,si:cabz01071911.3,terfa,purba,xbp1,foxn4,npas2,tp53,rorb,barhl1a,usf1l,isl1,mef2cb,nr2f1a,snapc4,pou4f1,sox21a,etv5b,gfi1ab,her6,vdrb,gata2b,mych,ddit3,e2f8,mta2,her8a,sox6,thap11,arl14ep,smad3a,nfatc3a,irx5a,sall1a,cebpg,creb3l1,znf536,znf280d,rbpjb,tead1b,znf143a,tfe3a,lhx4,rorca,rfx2,ppardb,cebpb,atoh1a,creb3l3l,hes2.2,ybx1,tcf7l1b,nfe2l2a,hoxd4a,pknox1.1,sox1a,etv5a,lrrfip1a,creb1b,klf7b,dachd,tfdp1a,gabpa,stat1b,sox21b,ets2,smad2,cux1a,tcf7l1a,mybl2b,gata2a,nr2f6b,zgpat,foxp4,mbd1b,bhlhe40,sox13,her15.1,her15.1.1,dlx3b,dlx4b,tfam,arid5b,raraa,irf9,tefa,maff,foxj1b,mta3,six2b,etv4,tcf7l2,ebf3a,meis1b,epas1b,six2a,emx2,nfkb2,rel,pax2a,drgx,six1a,mycla,si:dkeyp-2e4.6,tomm20a,mxd3,egr1,nr3c1,smad5,fosl1a,sox3,zbtb33,si:ch73-144d13.4,tfdp2,her8.2,relb,atf5b,usf1,si:ch211-276c2.4,irx2a,irx1a,prdm1a,grhl2a,erfl3,si:dkeyp-69b9.6,znf1035,im:7147486,si:dkeyp-84f3.9,zgc:66448,wu:fe05a04,nr4a3,pbx2,nr1d2a,cdc5l,mgaa,arid4a,znf395a,bcl11ba,hmx3a,hmx2,foxg1a,yy1a,prox1a,fosl2,insm1b,si:ch211-235i11.5,bhlhe41,ctcf,cbfb,znf296,fosb,hivep1,si:dkeyp-113d7.10,erf,znf865,si:ch73-347e22.4,grhl2b,klf2b,nfe2l3,znf516,sox4a.1,e2f3,myclb,hey1,dlx5a,nfyc,znf770,jun,hif1ab,six4b,six1b,max,sox11b,atf6,hivep2a,atf3,hey2,fosab,jdp2b,insm1a,yy1b,si:rp71-1h20.5,zgc:163077,notch1a,fosl1b,puraa,ebf1b,dacha,klf5l,msx2b,elf3,znf76,irf6,si:dkeyp-53d3.3,znf1174,si:dkey-253d23.9,ahr2,klf2a,nfia,gatad2ab,mbd3b,tcf3b,mxi1,sox2,irf10,myt1b,foxp1a,znf362b,her4.1,her4.2,her4.2.1,rerea,her9,zbtb17,casz1,myt1a,myb,plagx,nr4a1,rarga,hoxc9a,hoxc8a,irx7,egr4,rreb1a,klf6a,tgif1,myca,terf1,zfhx4,mybl1,mynn,cebpd,hbp1,e2f4,irf7,nfybb,isl2a,roraa,sall1b,atoh1b
roraa,0.10355886071920395,0.3672369122505188,0.2815861999988556,0.17011110484600067,0.4649086892604828,0.09343117475509644,0.19752758741378784,0.20881719887256622,0.13745513558387756,0.145024374127388,0.11695460975170135,0.4948742687702179,0.7444892525672913,0.31110653281211853,0.21006037294864655,0.3317735195159912,0.5384910106658936,0.1377147138118744,0.3398608863353729,0.33489933609962463,0.23017284274101257,0.863438069820404,0.28043317794799805,0.2311142534017563,0.1403546780347824,0.5355649590492249,0.18752239644527435,0.11634646356105804,0.13636164367198944,0.15056490898132324,0.8241434693336487,0.7175338864326477,0.27113187313079834,0.33911290764808655,0.15675492584705353,0.1815972775220871,0.1634872704744339,0.9882040023803711,0.15753114223480225,0.3834744691848755,0.22699663043022156,0.2994735836982727,0.273672878742218,0.33740922808647156,0.16059599816799164,0.24464720487594604,0.31279435753822327,0.40418657660484314,0.13346925377845764,0.1428545117378235,0.17155015468597412,0.2977346181869507,0.38209643959999084,0.17020753026008606,0.12963922321796417,0.21605846285820007,0.13040857017040253,0.2765941321849823,0.14357323944568634,0.1521478146314621,0.14265142381191254,0.33111608028411865,0.09791571646928787,0.15211352705955505,0.15166230499744415,0.6714161038398743,0.9965882301330566,0.2642768919467926,0.5125799775123596,0.7454620599746704,0.2122562676668167,0.663692057132721,0.15160423517227173,0.9151996970176697,0.3452826142311096,0.4681220054626465,0.22759155929088593,0.8189186453819275,0.9743116497993469,0.37733355164527893,0.32085487246513367,0.9774971604347229,0.1616535782814026,0.3216218948364258,0.07800445705652237,0.5556057095527649,0.14545278251171112,0.5226380825042725,0.30862390995025635,0.40654999017715454,0.16698668897151947,0.21918988227844238,0.8586047887802124,0.3172372281551361,0.5279685258865356,0.6865299940109253,0.39918920397758484,0.2399599403142929,0.8445404767990112,0.13579241931438446,0.20578105747699738,0.20551399886608124,0.09920357912778854,0.3318744897842407,0.27571508288383484,0.08690262585878372,0.32226982712745667,0.1631530076265335,0.7598985433578491,0.9162145853042603,0.8041125535964966,0.8628926873207092,0.47632938623428345,0.1584480106830597,0.9845090508460999,0.15955962240695953,0.1537344604730606,0.5623723268508911,0.7676352858543396,0.22921797633171082,0.20307497680187225,0.8667150139808655,0.18481750786304474,0.19160035252571106,0.2249303013086319,0.22980311512947083,0.4374595880508423,0.8476942777633667,0.15318891406059265,0.3615538775920868,0.19397737085819244,0.3082130253314972,0.2524670958518982,0.22744637727737427,0.06332838535308838,0.7688396573066711,0.2639143168926239,0.7825762033462524,0.28699278831481934,0.9262596964836121,0.18935401737689972,0.4683585464954376,0.17759723961353302,0.2236386090517044,0.2277149260044098,0.3835557699203491,0.13444139063358307,0.27406784892082214,0.8398769497871399,0.3414762020111084,0.18142485618591309,0.24282732605934143,0.4682689905166626,0.36943963170051575,0.8400426506996155,0.4905836284160614,0.5930033922195435,0.6983116269111633,0.2598245441913605,0.5465766787528992,0.31804004311561584,0.2715919613838196,0.16039471328258514,0.6420668959617615,0.19691890478134155,0.17842738330364227,0.9787012338638306,0.24208471179008484,0.8306084275245667,0.7837545275688171,0.17145341634750366,0.9514358043670654,0.36766985058784485,0.1103658601641655,0.28237223625183105,0.3552531898021698,0.22607824206352234,0.6481496095657349,0.5941157341003418,0.0903063416481018,0.19329187273979187,0.23912227153778076,0.18329748511314392,0.43076884746551514,0.1319591999053955,0.42216718196868896,0.14150239527225494,0.25880709290504456,0.16194121539592743,0.1762610524892807,0.2768118381500244,0.1527874916791916,0.4279453158378601,0.25841671228408813,0.4278181195259094,0.2848350703716278,0.13576243817806244,0.19251206517219543,0.12333346903324127,0.3748044967651367,0.6643052697181702,0.298311322927475,0.31175127625465393,0.5248081088066101,0.28251487016677856,0.46838438510894775,0.7539411187171936,0.1241614818572998,0.12884032726287842,0.2786251902580261,0.6757116913795471,0.2335674911737442,0.8112533688545227,0.6917520761489868,0.14253883063793182,0.2522209584712982,0.3632437288761139,0.2476162612438202,0.18544231355190277,0.3724237382411957,0.06167495623230934,0.29177793860435486,0.2594897150993347,0.1654975414276123,0.8714355826377869,0.45533323287963867,0.20364144444465637,0.29130443930625916,0.1547282487154007,0.9664889574050903,0.9282368421554565,0.6037226319313049,0.8845006823539734,0.31286531686782837,0.7000123262405396,0.8644857406616211,0.6583475470542908,0.6101856827735901,0.23347441852092743,0.8800877332687378,0.7859889268875122,0.3254837095737457,0.12157749384641647,0.1537410467863083,0.22545017302036285,0.34640929102897644,0.2958356738090515,0.13764050602912903,0.3798578977584839,0.37477174401283264,0.4828116297721863,0.1571957916021347,0.12519319355487823,0.18914765119552612,0.36427342891693115,0.13127708435058594,0.1947038471698761,0.22498665750026703,0.1559063196182251,0.4020981192588806,0.22019775211811066,0.11268005520105362,0.3855538070201874,0.3700708746910095,0.19613543152809143,0.1257808804512024,0.34062761068344116,0.3495946228504181,0.13566800951957703,0.29769453406333923,0.6613261699676514,0.5947293639183044,0.5744144320487976,0.284039705991745,0.8812236785888672,0.16406553983688354,0.19461138546466827,0.6113518476486206,0.266452819108963,0.30837610363960266,0.7944105863571167,0.5671850442886353,0.1369088590145111,0.178470641374588,0.44004321098327637,0.3608713150024414,0.177817240357399,0.7104182839393616,0.1860036849975586,0.30767208337783813,0.14113637804985046,0.3840855658054352,0.3573618531227112,0.12223276495933533,0.6670535802841187,0.2772519886493683,0.1287476122379303,0.182449609041214,0.1356320083141327,0.29391908645629883,0.28968849778175354,0.3668430745601654,0.3647412359714508
si:ch73-109d9.2,0.037072326987981796,0.055580902844667435,0.0680168867111206,0.04545830935239792,0.17936095595359802,0.03582867980003357,0.03646095097064972,0.06094074621796608,0.06754175573587418,0.04121562838554382,0.01804572157561779,0.29453417658805847,0.8957911133766174,0.08587674051523209,0.11579924076795578,0.5588529706001282,0.44672226905822754,0.040791284292936325,0.08897583186626434,0.13385595381259918,0.08602236956357956,0.9163930416107178,0.08119624853134155,0.020955223590135574,0.043113239109516144,0.7497305870056152,0.16147853434085846,0.03788318857550621,0.042061034590005875,0.026827974244952202,0.917220413684845,0.4413541257381439,0.6512953042984009,0.07269810140132904,0.042979560792446136,0.07476867735385895,0.03749091550707817,0.9727416634559631,0.04050689563155174,0.12502604722976685,0.050478722900152206,0.09582279622554779,0.1337120682001114,0.10826466977596283,0.04848695173859596,0.06731761246919632,0.08023826777935028,0.5780671238899231,0.026133310049772263,0.032859787344932556,0.05764056742191315,0.12315189838409424,0.29587963223457336,0.04263724386692047,0.02421547845005989,0.06998100876808167,0.031430311501026154,0.09138307720422745,0.035836171358823776,0.034248631447553635,0.040149129927158356,0.08349648863077164,0.032113220542669296,0.03497869893908501,0.0398060642182827,0.5640202164649963,0.988732099533081,0.08516182750463486,0.10291478782892227,0.7921650409698486,0.07395930588245392,0.7971632480621338,0.026853183284401894,0.8725065588951111,0.12269245833158493,0.24382443726062775,0.048200204968452454,0.9013967514038086,0.9654906988143921,0.12611547112464905,0.25105801224708557,0.9423172473907471,0.03466161713004112,0.02768869884312153,0.023899734020233154,0.40410831570625305,0.04418023303151131,0.551406741142273,0.0913122221827507,0.4240536093711853,0.05960383266210556,0.1199684664607048,0.6592872738838196,0.10095786303281784,0.380350261926651,0.5247123837471008,0.7739298939704895,0.04533321037888527,0.5256386399269104,0.026597680523991585,0.07457572966814041,0.085429348051548,0.028787365183234215,0.2883983552455902,0.10860150307416916,0.07959894835948944,0.17413587868213654,0.04815461486577988,0.8731021881103516,0.958623468875885,0.8706821203231812,0.7988666296005249,0.44433239102363586,0.05225743353366852,0.9892629981040955,0.058088622987270355,0.037604693323373795,0.66387939453125,0.3885122835636139,0.053949158638715744,0.06604616343975067,0.6766784191131592,0.033919353038072586,0.039439260959625244,0.32199978828430176,0.05040207877755165,0.11758692562580109,0.8859728574752808,0.018993476405739784,0.26974964141845703,0.05028899013996124,0.09415939450263977,0.08268564194440842,0.07106222212314606,0.012371543794870377,0.885186493396759,0.07094408571720123,0.5165690183639526,0.14123302698135376,0.9248607158660889,0.06924919784069061,0.22421695291996002,0.07219652831554413,0.06554687768220901,0.050184715539216995,0.07067319750785828,0.060672156512737274,0.06881622970104218,0.7922407388687134,0.11831407248973846,0.051589008420705795,0.083519846200943,0.04939183592796326,0.40022388100624084,0.7851220965385437,0.725939154624939,0.561610996723175,0.208371102809906,0.1600961983203888,0.4607209861278534,0.08261257410049438,0.17603833973407745,0.05220653489232063,0.5628360509872437,0.056728608906269073,0.03909766301512718,0.9637633562088013,0.05778578668832779,0.9024569392204285,0.5903152227401733,0.05924428626894951,0.8423255085945129,0.10346735268831253,0.029846252873539925,0.06481815129518509,0.2365754097700119,0.0678437203168869,0.4473654627799988,0.3969949185848236,0.020200999453663826,0.05173835530877113,0.06376238912343979,0.05024292320013046,0.20109355449676514,0.04163641855120659,0.19157089293003082,0.03342108055949211,0.23411384224891663,0.04141216725111008,0.04356269910931587,0.06472716480493546,0.03808663785457611,0.4946357011795044,0.0750429704785347,0.614050030708313,0.08034737408161163,0.10520272701978683,0.04745378717780113,0.0837615504860878,0.15583060681819916,0.48589184880256653,0.10854277014732361,0.20440520346164703,0.6900508999824524,0.10670095682144165,0.5889227986335754,0.32644569873809814,0.03276237100362778,0.038286276161670685,0.09076438844203949,0.5568797588348389,0.05893877521157265,0.8714404106140137,0.6203413009643555,0.038955580443143845,0.082496277987957,0.46586281061172485,0.08291546255350113,0.03854112699627876,0.058583665639162064,0.016639476642012596,0.10558471828699112,0.029154425486922264,0.049184784293174744,0.9050102829933167,0.5540069937705994,0.058929674327373505,0.060699641704559326,0.033679988235235214,0.9726038575172424,0.9419628977775574,0.49661269783973694,0.718510091304779,0.09284205734729767,0.5268949866294861,0.8127425909042358,0.47917410731315613,0.8534077405929565,0.05021173506975174,0.9711136817932129,0.8912907242774963,0.08280675858259201,0.04560365155339241,0.07002750039100647,0.050907816737890244,0.1593921035528183,0.06884053349494934,0.02056884765625,0.12983964383602142,0.29617148637771606,0.5387104749679565,0.05585896596312523,0.012622036971151829,0.044900182634592056,0.10188543796539307,0.03600156307220459,0.07191389054059982,0.2536909580230713,0.0778949186205864,0.14252887666225433,0.07076597958803177,0.04833681881427765,0.0925866961479187,0.07923298329114914,0.05330423638224602,0.018142450600862503,0.07056692987680435,0.1278918981552124,0.03813178464770317,0.06848736852407455,0.907720685005188,0.7434685826301575,0.5850285291671753,0.13943079113960266,0.8079890608787537,0.06918167322874069,0.05846087634563446,0.36442193388938904,0.07300393283367157,0.07926488667726517,0.8775452971458435,0.5885135531425476,0.03836771473288536,0.04752112179994583,0.09067822992801666,0.46599680185317993,0.06265170127153397,0.7447814345359802,0.02928316406905651,0.12708157300949097,0.0520867258310318,0.12578608095645905,0.14666186273097992,0.03428568318486214,0.08892106264829636,0.0640992596745491,0.03154873847961426,0.07251812517642975,0.04490483179688454,0.12008307874202728,0.08491550385951996,0.10926844924688339,0.24854041635990143
tcf7l1a,0.04969280958175659,0.05411256104707718,0.1183478981256485,0.07121630758047104,0.25996696949005127,0.05445257946848869,0.08309923112392426,0.08806996792554855,0.08403845876455307,0.061343710869550705,0.017497526481747627,0.2755611836910248,0.8486836552619934,0.12943638861179352,0.10245639085769653,0.6198181509971619,0.4507400691509247,0.06340602040290833,0.13654597103595734,0.16261765360832214,0.1462269276380539,0.9437380433082581,0.10988752543926239,0.015782220289111137,0.05242049694061279,0.8233492374420166,0.15202555060386658,0.03020652011036873,0.05058847367763519,0.03342175856232643,0.9104912281036377,0.6085901260375977,0.7432878613471985,0.11771614849567413,0.0728408545255661,0.11322196573019028,0.06428971141576767,0.9851927757263184,0.05184582993388176,0.20397570729255676,0.07935967296361923,0.14307235181331635,0.1798747330904007,0.18333427608013153,0.0571589469909668,0.0890016183257103,0.12278781086206436,0.5162456035614014,0.03778683766722679,0.043804921209812164,0.0678742304444313,0.14947180449962616,0.43648290634155273,0.062196455895900726,0.026555640622973442,0.09297720342874527,0.0530090406537056,0.10962408781051636,0.05068713426589966,0.05479017272591591,0.04797680675983429,0.132130965590477,0.04762893170118332,0.05349672958254814,0.03849787265062332,0.6508434414863586,0.9837852716445923,0.10175961256027222,0.11631729453802109,0.8833644390106201,0.09855961054563522,0.8060907125473022,0.04811534285545349,0.9160690307617188,0.21535950899124146,0.2954237163066864,0.07827305048704147,0.8951131105422974,0.9681485295295715,0.17490872740745544,0.32218319177627563,0.9550408720970154,0.051966872066259384,0.031711529940366745,0.034164320677518845,0.47258177399635315,0.05464686080813408,0.6316779255867004,0.1673353761434555,0.46730682253837585,0.08484204858541489,0.16637606918811798,0.6751816272735596,0.14114922285079956,0.5237083435058594,0.6519021987915039,0.8582451939582825,0.07505742460489273,0.5827152729034424,0.035215824842453,0.08642397820949554,0.1309351921081543,0.04047558456659317,0.3085233271121979,0.14835433661937714,0.06669257581233978,0.23896554112434387,0.07184441387653351,0.8546656966209412,0.9665484428405762,0.9172371625900269,0.823800802230835,0.9067091345787048,0.06172109767794609,0.9904944896697998,0.0831998884677887,0.04697132110595703,0.7056976556777954,0.46901220083236694,0.08839301019906998,0.09401306509971619,0.705873429775238,0.04929126799106598,0.069489985704422,0.33310022950172424,0.08026404678821564,0.1296531856060028,0.8973110318183899,0.022886795923113823,0.39563116431236267,0.07404790073633194,0.11302544921636581,0.09811026602983475,0.0769316777586937,0.01826825924217701,0.8969249129295349,0.08840762078762054,0.6407883763313293,0.18764297664165497,0.9454946517944336,0.09320949763059616,0.2851310670375824,0.08578899502754211,0.08179110288619995,0.06802313774824142,0.0900246649980545,0.0829826220870018,0.08454069495201111,0.8924106955528259,0.16385886073112488,0.06358779221773148,0.07180225849151611,0.06728772819042206,0.37124496698379517,0.8302515745162964,0.843684732913971,0.5895754098892212,0.26681599020957947,0.22110791504383087,0.5617867112159729,0.15825346112251282,0.21981430053710938,0.07816348969936371,0.6299830079078674,0.07396339625120163,0.0597306452691555,0.9670515060424805,0.06895062327384949,0.9059158563613892,0.7522628307342529,0.06886164844036102,0.9259162545204163,0.13960812985897064,0.037331994622945786,0.09277260303497314,0.4008752405643463,0.10062326490879059,0.5852481722831726,0.602466344833374,0.030443720519542694,0.055513326078653336,0.08181438595056534,0.05211270973086357,0.24993549287319183,0.05910658463835716,0.30050161480903625,0.051906783133745193,0.3543941080570221,0.0673687607049942,0.06732907891273499,0.09561005979776382,0.053824953734874725,0.48179417848587036,0.10099435597658157,0.6108872890472412,0.116156667470932,0.1454719752073288,0.05157982558012009,0.12539075314998627,0.20826512575149536,0.6219382286071777,0.12813200056552887,0.26456594467163086,0.8208021521568298,0.12987211346626282,0.6704016923904419,0.3800727427005768,0.05265176296234131,0.08121855556964874,0.10937386751174927,0.7145329117774963,0.08113092929124832,0.8598519563674927,0.7435215711593628,0.06249096989631653,0.1150875985622406,0.49498093128204346,0.11484802514314651,0.049321066588163376,0.0839398130774498,0.0282131377607584,0.1653166115283966,0.03407788276672363,0.04883919283747673,0.9299470782279968,0.5457953214645386,0.08280634135007858,0.07426050305366516,0.04583911970257759,0.9697617888450623,0.9554131627082825,0.5884131193161011,0.9928225874900818,0.08766937255859375,0.6685519814491272,0.8674115538597107,0.6186084747314453,0.9053861498832703,0.08389853686094284,0.9664861559867859,0.8752627372741699,0.12150609493255615,0.054794393479824066,0.10174968838691711,0.08437976986169815,0.2363438457250595,0.10081439465284348,0.02939271740615368,0.16095061600208282,0.3882245123386383,0.5751489996910095,0.06802607327699661,0.014394095167517662,0.08082045614719391,0.13032586872577667,0.05160270631313324,0.08547365665435791,0.23215949535369873,0.11310135573148727,0.21077781915664673,0.11265601962804794,0.0707748755812645,0.1498371958732605,0.12481396645307541,0.05644606798887253,0.019538870081305504,0.10999379307031631,0.15621477365493774,0.0509023554623127,0.110456183552742,0.9462641477584839,0.7705967426300049,0.7262064218521118,0.21266956627368927,0.8479844331741333,0.08597896248102188,0.07631882280111313,0.43469715118408203,0.0905642881989479,0.11436526477336884,0.8838810920715332,0.701820969581604,0.059243764728307724,0.07644087076187134,0.1053043007850647,0.41385453939437866,0.091429702937603,0.8153796792030334,0.038912080228328705,0.18440048396587372,0.06228185072541237,0.20615701377391815,0.20894725620746613,0.0418388806283474,0.1022828221321106,0.10136902332305908,0.05704404041171074,0.11091739684343338,0.06533751636743546,0.15469388663768768,0.13550959527492523,0.12936249375343323,0.2720802426338196
ybx1,0.6200363636016846,0.8657392263412476,0.24250537157058716,0.19625408947467804,0.9517884254455566,0.8292285799980164,0.4617888033390045,0.8928667306900024,0.9011951088905334,0.7509002089500427,0.9218896627426147,0.9598391056060791,0.837395966053009,0.9157630205154419,0.32103681564331055,0.9258818626403809,0.9492688179016113,0.9602519273757935,0.7500843405723572,0.9389233589172363,0.8545156717300415,0.9232713580131531,0.9440383911132812,0.4850137531757355,0.9306912422180176,0.8216727375984192,0.8584678769111633,0.9459109902381897,0.2964406907558441,0.9386992454528809,0.8958920240402222,0.8023394346237183,0.8828909993171692,0.7932958006858826,0.80878746509552,0.7822219729423523,0.6786265969276428,0.9243808388710022,0.24596953392028809,0.4643315374851227,0.7969977259635925,0.887452244758606,0.7955338954925537,0.8994284868240356,0.2665136456489563,0.8936042189598083,0.8852471113204956,0.8971304297447205,0.9525454640388489,0.8843753337860107,0.8426871299743652,0.5854861736297607,0.5332474708557129,0.8666219115257263,0.8566014170646667,0.8204823136329651,0.6750996112823486,0.8056231737136841,0.4012065827846527,0.7694990038871765,0.4184732139110565,0.8872330784797668,0.6894713044166565,0.7877244353294373,0.9729630351066589,0.9824557304382324,0.5422161221504211,0.578098475933075,0.8460180163383484,0.9171919226646423,0.37054312229156494,0.9441593885421753,0.9434101581573486,0.9414018392562866,0.9415611028671265,0.8984967470169067,0.9680237174034119,0.8497257232666016,0.9421570301055908,0.8860582709312439,0.7396343946456909,0.8935362696647644,0.9523184895515442,0.8167756795883179,0.32834377884864807,0.6952093243598938,0.3015539348125458,0.9309313893318176,0.8657397627830505,0.6644196510314941,0.8102360367774963,0.8414332270622253,0.8733126521110535,0.6941497325897217,0.9063471555709839,0.8653481602668762,0.931465208530426,0.5511459112167358,0.8814692497253418,0.7766453623771667,0.547690212726593,0.8246741890907288,0.7738912105560303,0.9509791731834412,0.8337281942367554,0.42513054609298706,0.800938606262207,0.9562891125679016,0.8516273498535156,0.9563739895820618,0.6288253664970398,0.9321818947792053,0.9606900215148926,0.4846738576889038,0.9805300235748291,0.9595019817352295,0.8889210224151611,0.8399496078491211,0.8253753185272217,0.9681265950202942,0.8685086369514465,0.9559451341629028,0.683046281337738,0.6977031826972961,0.8969027996063232,0.8457534313201904,0.8562759160995483,0.8723253011703491,0.9301542043685913,0.7628812193870544,0.9432265758514404,0.5248632431030273,0.4518267512321472,0.8784841895103455,0.9539170265197754,0.9563191533088684,0.8977286219596863,0.8278893828392029,0.684212327003479,0.9664034247398376,0.872409999370575,0.9425301551818848,0.969164252281189,0.8720393776893616,0.8280503749847412,0.24248243868350983,0.4708796441555023,0.9651879668235779,0.8913127779960632,0.7647511959075928,0.8781436681747437,0.9506504535675049,0.9404815435409546,0.8215691447257996,0.9589294195175171,0.9598488807678223,0.8935559988021851,0.9242879152297974,0.7934682369232178,0.9034289717674255,0.7483214735984802,0.8500586152076721,0.7054089307785034,0.9485801458358765,0.8216423988342285,0.9475985765457153,0.9625969529151917,0.738959014415741,0.4296319782733917,0.9229132533073425,0.8440281748771667,0.3934829533100128,0.9535459876060486,0.9617410898208618,0.8685778975486755,0.7327685356140137,0.6589453816413879,0.9494526386260986,0.8858805894851685,0.805849015712738,0.8597169518470764,0.8573551774024963,0.8916862607002258,0.9139286279678345,0.7245736718177795,0.9254433512687683,0.9457011818885803,0.8742177486419678,0.6486965417861938,0.9473558664321899,0.649753212928772,0.661855936050415,0.42853212356567383,0.6819945573806763,0.8925747871398926,0.9442527294158936,0.9581804275512695,0.8798588514328003,0.9412792325019836,0.9447559714317322,0.9577075242996216,0.947336733341217,0.8258550763130188,0.9346714615821838,0.9140568971633911,0.8258037567138672,0.8848434686660767,0.94291752576828,0.4133640229701996,0.8690177202224731,0.8695273995399475,0.6859357357025146,0.5528824329376221,0.905624508857727,0.7767080664634705,0.9071223139762878,0.8432721495628357,0.9462754726409912,0.6669270992279053,0.8770330548286438,0.9323729872703552,0.7298415899276733,0.9231587648391724,0.29605284333229065,0.8644132614135742,0.7969703078269958,0.955115556716919,0.9630909562110901,0.9539203643798828,0.5894774198532104,0.9467577934265137,0.9656577706336975,0.6558307409286499,0.9781079888343811,0.9289034008979797,0.6466362476348877,0.92951500415802,0.6649339199066162,0.8449505567550659,0.9880026578903198,0.44398728013038635,0.616278350353241,0.660255491733551,0.9552658796310425,0.8524767160415649,0.7760730981826782,0.8762586712837219,0.8544530272483826,0.9300456643104553,0.9190964698791504,0.8845410943031311,0.9518362283706665,0.385423481464386,0.9363054633140564,0.8536770343780518,0.9465649127960205,0.8485979437828064,0.5840561389923096,0.9263599514961243,0.8994171023368835,0.808360755443573,0.8021583557128906,0.9283017516136169,0.9273012280464172,0.8181664943695068,0.9664698243141174,0.7722243070602417,0.8471201658248901,0.9602402448654175,0.8393059968948364,0.9241050481796265,0.7436143755912781,0.9046509265899658,0.9551270008087158,0.9373794794082642,0.9202216267585754,0.8872926831245422,0.8323211073875427,0.5575252771377563,0.8560126423835754,0.3453185558319092,0.9007970094680786,0.8281731605529785,0.6292871832847595,0.8420852422714233,0.8682712316513062,0.8778456449508667,0.9499779939651489,0.3277648985385895,0.8911927342414856,0.26948797702789307,0.9397574067115784,0.8498361110687256,0.6563932299613953,0.777357816696167,0.8917805552482605,0.8227986097335815,0.9487485289573669,0.8452616333961487,0.7944943308830261,0.9505866765975952,0.8814356327056885,0.8135024905204773
